text,labels,UID
Omar hasn't left this lost boys.,DET,determiner_noun_agreement_with_adjective_1
Katherine hasn't bothered those delighted waiter.,DET,determiner_noun_agreement_with_adj_2
Dana cleans these concealed rabbit.,DET,determiner_noun_agreement_with_adjective_1
A lot of hospitals talk about that thesis.,G,determiner_noun_agreement_irregular_1
The play about the Impressionists have alarmed Andrew.,SVA,distractor_agreement_relational_noun
Some pedestrians who hide Bradley don't research the mountains.,G,distractor_agreement_relative_clause
Helen was bringing that blue cat.,G,determiner_noun_agreement_with_adjective_1
"Otherwise shopping is not always enjoyable. You can spend hours and hours shopping and not find what you are looking for, perhaps because it is not your size or the colour that you like, or just nothing is suitable for you.",PREP,Preposition_Missing
The pictures of every student wasn't disturbing Katherine.,SVA,distractor_agreement_relational_noun
I wish that I could describe how ecstatic I felt when I found out that I won the competition.,G,Preposition_Missing
A lot of students research the analyses that Danielle boasted about.,G,wh_questions_object_gap
Does Christina ever figure out who has messed up some glasses?,G,matrix_question_npi_licensor_present
Rhonda criticizes those serious adults.,G,determiner_noun_agreement_with_adj_2
The child was healing Carol.,G,irregular_plural_subject_verb_agreement_2
"When the show finished, it was too late to catch the train home.",G,Preposition_Unnecessary
And the only tickets left were £ 20.,G,Preposition_Unnecessary
The drawings of Homer looks like many sketches.,SVA,distractor_agreement_relational_noun
Most guys criticize themselves.,G,anaphor_number_agreement
I am writing in reply to your letter congratulating me for winning the first prize in your competition and inviting me to Camp California in the U.S.A. I was delighted to hear from you and am already looking forward to spending two weeks in California.,G,Preposition_Unnecessary
Curtis is returned to by the adult.,G,animate_subject_passive
Sharon investigated these small dancers.,G,determiner_noun_agreement_with_adjective_1
Whose hospitals is a carriage shocking and Homer walking through?,G,coordinate_structure_constraint_complex_left_branch
"The other activities don't appeal me much, but I'm quite good at golf.",PREP,Preposition_Missing
The doctor is growing the bananas.,G,causative
"When we asked for discount tickets, we were told there never were discount offers and that we had to pay for the most expensive tickets - £ 20 each - because we were not English students.",G,Preposition_Missing
Stephanie scanned those brochure.,DET,determiner_noun_agreement_2
I would like to travel on July because this is the only month off given to me by my employer.,PREP,Preposition_Replacing
Colleen would exit this oases.,DET,determiner_noun_agreement_irregular_2
Rachel toured that grocery store.,G,determiner_noun_agreement_2
Elizabeth has seen this ox.,G,determiner_noun_agreement_irregular_1
Some ellipsis wasn't scaring Michael.,G,irregular_plural_subject_verb_agreement_1
Those diagnoses aren't shocking these schools.,G,irregular_plural_subject_verb_agreement_1
Monica notices that red cafes.,DET,determiner_noun_agreement_with_adjective_1
Sheila hasn't sold this lost theses.,DET,determiner_noun_agreement_with_adj_irregular_1
Tina did admire these delighted child.,DET,determiner_noun_agreement_with_adj_irregular_1
A doctor that is discovering the Lutherans litter.,SVA,distractor_agreement_relative_clause
The driver were compromising.,SVA,regular_plural_subject_verb_agreement_2
The girls aren't waving.,G,regular_plural_subject_verb_agreement_2
Only these couches ever drop.,G,only_npi_licensor_present
The organizations appreciates Edward.,SVA,regular_plural_subject_verb_agreement_2
That doctor had hugged that confident women.,DET,determiner_noun_agreement_with_adj_irregular_1
Amelia was disturbing Julie.,G,regular_plural_subject_verb_agreement_1
I prefer to stay in a log cabin rather than in a tent because I am not used to with narrow spaces and feel more comfortable with a place like a bedroom.,PREP,Preposition_Unnecessary
Those women were persuading Kathleen to flee from Amy.,G,irregular_plural_subject_verb_agreement_1
Tanya goes to that black grocery store.,G,determiner_noun_agreement_with_adjective_1
Kathleen does investigate herself.,G,anaphor_gender_agreement
Adam wasn't finding out who the universities that have stunned many guests would fire.,G,wh_vs_that_with_gap_long_distance
The women isn't scratching.,SVA,irregular_plural_subject_verb_agreement_2
Kristen hadn't broken this plates.,DET,determiner_noun_agreement_2
The organizations help those guy.,DET,determiner_noun_agreement_2
Larry remembers the plays that some guys are arguing about that can't stun many teenagers.,G,wh_questions_subject_gap_long_distance
Even all children certainly know who upsets Scott.,G,npi_present_1
Sandra's dentists who have cured Kendra had not ever longed to salute.,G,sentential_negation_npi_scope
A grandson of most pedestrians are seeming to marry.,SVA,distractor_agreement_relational_noun
Those people seem to yawn.,G,irregular_plural_subject_verb_agreement_1
Sally hasn't cleaned these white oxen.,G,determiner_noun_agreement_with_adj_irregular_1
Adam would dislike that people.,DET,determiner_noun_agreement_irregular_2
That drawing looks like that yellow feet.,DET,determiner_noun_agreement_with_adj_irregular_1
The college campus were disturbing those drivers.,SVA,regular_plural_subject_verb_agreement_2
Many boys notice glaciers that Derek is leaving.,G,wh_questions_object_gap
The alumnus hug Jennifer.,SVA,irregular_plural_subject_verb_agreement_2
What steps has Maria descended and an actor cleaned?,G,coordinate_structure_constraint_complex_left_branch
The senators sing.,G,regular_plural_subject_verb_agreement_2
Gregory wasn't boasting about that diagnosis.,G,determiner_noun_agreement_irregular_2
Diane lifts this oxen.,DET,determiner_noun_agreement_irregular_2
The synopsis weren't daring Sara to stretch.,SVA,irregular_plural_subject_verb_agreement_1
The Borgias pass that museums.,DET,determiner_noun_agreement_2
"First, I'd like to travel on July because my friend, who is French, is coming to Toronto in August.",PREP,Preposition_Replacing
This guy that watched the cashiers weren't complaining.,SVA,distractor_agreement_relative_clause
Most women sound like that blue brochures.,DET,determiner_noun_agreement_with_adjective_1
No cat climbs down more than two steps.,G,superlative_quantifiers_1
Danielle would hire that drivers.,DET,determiner_noun_agreement_2
I am writing with reference to your letter concerning the organization of an international student conference at Wimbledon Art College.,G,Preposition_Replacing
"Thanks to the phone, it is possible to speak to your mum even when she is on the other end of the Earth.",PREP,Preposition_Replacing
And I can't even think what it would be not having a computer.,PREP,Preposition_Missing
I am writing an article about the fashion of the future for the international student magazine.,G,Preposition_Replacing
"And another question is what are the prices of things like there, which I want to know so that I can make a better budget for my trip.",G,Preposition_Unnecessary
"And well, Mrs Helen, I would really appreciate it if you sent me back a letter with all the answers to my questions.",G,Preposition_Replacing
Rose is boring to cure.,G,tough_vs_raising_1
"When I arrived to help them, they welcomed me and were so nice to me that it seemed we had known each other in ages!",PREP,Preposition_Replacing
The paintings of Matt weren't wasting away.,G,distractor_agreement_relational_noun
I am writing with reference to a visit I made for your theatre last week.,PREP,Preposition_Replacing
That ice is easy to lift.,G,tough_vs_raising_1
When I saw the advertisement for the show it was written that the show would start at a half past seven but it started at a quarter past eight.,G,Preposition_Replacing
A guy could not ever criticize Brenda.,G,sentential_negation_npi_licensor_present
Kayla arrived at these cafes.,G,animate_subject_trans
"On the advertisement it also said you could visit your restaurant after the show, and that is what I did, but when I got there it was shut for no reason.",PREP,Preposition_Replacing
Those dancers break that green teeth.,DET,determiner_noun_agreement_with_adj_irregular_2
Most legislatures discuss those good people.,G,determiner_noun_agreement_with_adj_irregular_2
Victoria insults that upset man.,G,determiner_noun_agreement_with_adj_irregular_1
Marcus couldn't complain about this teacher.,G,determiner_noun_agreement_1
I looked at the mirror and I saw how my friends were laughing.,PREP,Preposition_Replacing
"In our class, we don't have a problem with students who dislike working, because we are all there for the same reasons and nobody wants to stay there years and years.",PREP,Preposition_Missing
"However, we'd like to ask about London Fashion and Leisure Show that we've seen an advertisement for in this week's college newspaper. We would appreciate it if you could give us a chance to go there while we are visiting London.",G,Preposition_Replacing
Every waiter respects those oasis.,DET,determiner_noun_agreement_irregular_1
These doctors listen to this guy.,G,determiner_noun_agreement_1
