text,labels,UID,prediction,Probabilities
"I start my first job on August 1st, that's why I must travel in July.",G,Preposition_Replacing,PREP,"{'G': 3.314453125, 'PREP': 4.80078125, 'DET': -5.01953125, 'SVA': -4.23828125}"
The reports about Spain doesn't astound Richard.,SVA,distractor_agreement_relational_noun,SVA,"{'G': -2.2421875, 'PREP': -3.00390625, 'DET': -2.994140625, 'SVA': 7.7265625}"
"Secondly, I am very keen at sports.",PREP,Preposition_Replacing,G,"{'G': 4.734375, 'PREP': 3.525390625, 'DET': -5.87109375, 'SVA': -4.56640625}"
The plays about Spain does irritate this guest.,SVA,distractor_agreement_relational_noun,SVA,"{'G': -1.5576171875, 'PREP': -3.03515625, 'DET': -3.8046875, 'SVA': 7.60546875}"
Many boys approach this popular teenagers.,DET,determiner_noun_agreement_with_adjective_1,DET,"{'G': -2.755859375, 'PREP': -2.4375, 'DET': 9.390625, 'SVA': -2.4609375}"
The woman was saluting.,G,irregular_plural_subject_verb_agreement_2,G,"{'G': 6.69140625, 'PREP': -2.525390625, 'DET': -4.71484375, 'SVA': -1.8427734375}"
Wendy observed those woman.,DET,determiner_noun_agreement_irregular_1,DET,"{'G': -2.533203125, 'PREP': -2.095703125, 'DET': 9.3359375, 'SVA': -2.947265625}"
Dana hadn't attacked these small man.,DET,determiner_noun_agreement_with_adj_irregular_2,DET,"{'G': -2.3125, 'PREP': -2.166015625, 'DET': 9.234375, 'SVA': -3.09765625}"
Lucille goes to those old movie theater.,DET,determiner_noun_agreement_with_adjective_1,DET,"{'G': -2.12109375, 'PREP': -2.142578125, 'DET': 9.1640625, 'SVA': -3.26171875}"
All oases has distracted a lot of cashiers.,SVA,irregular_plural_subject_verb_agreement_1,SVA,"{'G': -1.8017578125, 'PREP': -3.220703125, 'DET': -3.234375, 'SVA': 7.60546875}"
Katherine discussed one woman and Harvard University discussed two big woman.,G,ellipsis_n_bar_2,G,"{'G': 6.73046875, 'PREP': -1.453125, 'DET': -4.5234375, 'SVA': -3.32421875}"
Jacqueline isn't boring Victoria.,G,regular_plural_subject_verb_agreement_1,G,"{'G': 6.7265625, 'PREP': -2.505859375, 'DET': -4.4609375, 'SVA': -2.21484375}"
Those students that worried Stephen predict Sheila to wash.,G,distractor_agreement_relative_clause,G,"{'G': 6.703125, 'PREP': -2.51953125, 'DET': -4.2421875, 'SVA': -2.369140625}"
Mark cared for those clever ladies.,G,determiner_noun_agreement_with_adj_2,G,"{'G': 6.84765625, 'PREP': -2.18359375, 'DET': -4.50390625, 'SVA': -2.625}"
Tracy was investigating this troubled alumnus.,G,determiner_noun_agreement_with_adj_irregular_2,G,"{'G': 6.8203125, 'PREP': -2.27734375, 'DET': -4.5390625, 'SVA': -2.53125}"
"And the best way to get from there to the conference is to by coach, as there are about 35 international students, and they are all strangers here.",PREP,Preposition_Unnecessary,PREP,"{'G': 4.2109375, 'PREP': 4.3828125, 'DET': -5.421875, 'SVA': -4.84765625}"
Only Irene does ever aggravate this driver.,G,only_npi_licensor_present,G,"{'G': 6.80078125, 'PREP': -2.265625, 'DET': -4.71484375, 'SVA': -2.419921875}"
"First of all, I would like to give you some further information about me and secondly, I'd like to ask you about some concerns that I have.",G,Preposition_Replacing,PREP,"{'G': 3.873046875, 'PREP': 4.62109375, 'DET': -5.2578125, 'SVA': -4.68359375}"
The woman is seeing.,G,irregular_plural_subject_verb_agreement_2,G,"{'G': 6.65625, 'PREP': -2.544921875, 'DET': -4.74609375, 'SVA': -1.7666015625}"
The cashier marry.,SVA,regular_plural_subject_verb_agreement_2,SVA,"{'G': -2.56640625, 'PREP': -2.376953125, 'DET': -3.05859375, 'SVA': 7.62890625}"
Marla was distracting this determined people.,DET,determiner_noun_agreement_with_adj_irregular_2,DET,"{'G': -2.501953125, 'PREP': -2.224609375, 'DET': 9.34375, 'SVA': -2.900390625}"
Everyone at the school knew about my love to Larry including him.,PREP,Preposition_Replacing,G,"{'G': 6.515625, 'PREP': -0.5234375, 'DET': -5.52734375, 'SVA': -3.16015625}"
The coat unfold.,SVA,regular_plural_subject_verb_agreement_2,SVA,"{'G': -2.6875, 'PREP': -2.009765625, 'DET': -3.12109375, 'SVA': 7.51171875}"
I would like to have some information about the advertisement for the show.,G,Preposition_Replacing,PREP,"{'G': 3.5625, 'PREP': 4.7578125, 'DET': -5.18359375, 'SVA': -4.43359375}"
Craig complained about those syntheses.,G,determiner_noun_agreement_irregular_1,G,"{'G': 6.84765625, 'PREP': -2.169921875, 'DET': -4.62109375, 'SVA': -2.57421875}"
"For example, in the time of our visit there is going to be"" The London Fashion and Leisure Show"".",PREP,Preposition_Replacing,PREP,"{'G': 3.474609375, 'PREP': 4.77734375, 'DET': -5.09765625, 'SVA': -4.37890625}"
Many libraries boast about those popular documentary.,DET,determiner_noun_agreement_with_adjective_1,DET,"{'G': -2.21484375, 'PREP': -2.203125, 'DET': 9.203125, 'SVA': -3.1484375}"
Wendy wasn't investigating some adult that Craig wasn't helping that cares for every doctor.,G,wh_questions_subject_gap_long_distance,G,"{'G': 6.80859375, 'PREP': -1.95703125, 'DET': -4.56640625, 'SVA': -2.875}"
Walter hadn't described himself.,G,anaphor_gender_agreement,G,"{'G': 6.8515625, 'PREP': -1.978515625, 'DET': -4.59765625, 'SVA': -2.806640625}"
The patient grin.,SVA,regular_plural_subject_verb_agreement_2,SVA,"{'G': -2.109375, 'PREP': -2.71484375, 'DET': -3.44140625, 'SVA': 7.625}"
Every museum is respected.,G,passive_2,G,"{'G': 6.76953125, 'PREP': -2.361328125, 'DET': -4.55859375, 'SVA': -2.28125}"
The government have collaborated.,SVA,regular_plural_subject_verb_agreement_2,SVA,"{'G': -2.625, 'PREP': -2.2421875, 'DET': -3.08984375, 'SVA': 7.62109375}"
Actors dislike those newspaper article.,DET,determiner_noun_agreement_1,DET,"{'G': -2.509765625, 'PREP': -2.138671875, 'DET': 9.328125, 'SVA': -2.943359375}"
They read the letter and slowly went onto the kitchen.,PREP,Preposition_Replacing,PREP,"{'G': 3.376953125, 'PREP': 4.7890625, 'DET': -5.046875, 'SVA': -4.33203125}"
Scott was noticing that lady.,G,determiner_noun_agreement_2,G,"{'G': 6.796875, 'PREP': -2.345703125, 'DET': -4.61328125, 'SVA': -2.345703125}"
The students lifted those small drawing.,DET,determiner_noun_agreement_with_adjective_1,DET,"{'G': -2.267578125, 'PREP': -2.044921875, 'DET': 9.2265625, 'SVA': -3.228515625}"
Melinda hasn't hidden this determined woman.,G,determiner_noun_agreement_with_adj_irregular_2,G,"{'G': 6.8203125, 'PREP': -2.2578125, 'DET': -4.43359375, 'SVA': -2.65234375}"
Daniel should talk to this delighted boy.,G,determiner_noun_agreement_with_adj_2,G,"{'G': 6.82421875, 'PREP': -1.9716796875, 'DET': -4.70703125, 'SVA': -2.744140625}"
Many actors say that Sarah hasn't impressed them.,G,principle_A_domain_1,G,"{'G': 6.67578125, 'PREP': -2.333984375, 'DET': -3.474609375, 'SVA': -3.13671875}"
Suzanne leaves Carlos.,G,regular_plural_subject_verb_agreement_1,G,"{'G': 6.61328125, 'PREP': -2.6484375, 'DET': -4.62109375, 'SVA': -1.7861328125}"
Each car isn't there stunning Patricia.,G,existential_there_quantifiers_2,G,"{'G': 6.73828125, 'PREP': -2.478515625, 'DET': -4.6171875, 'SVA': -2.091796875}"
That patient was selling this important cups.,DET,determiner_noun_agreement_with_adj_2,DET,"{'G': -2.587890625, 'PREP': -2.341796875, 'DET': 9.3515625, 'SVA': -2.7109375}"
Only the Borgias have ever hugged.,G,only_npi_licensor_present,G,"{'G': 6.78515625, 'PREP': -2.31640625, 'DET': -4.47265625, 'SVA': -2.482421875}"
A lot of candles are impressing those man.,DET,determiner_noun_agreement_irregular_2,DET,"{'G': -2.4375, 'PREP': -2.193359375, 'DET': 9.296875, 'SVA': -2.955078125}"
Banks have thought about themselves confusing Theresa.,G,principle_A_case_2,G,"{'G': 6.77734375, 'PREP': -2.267578125, 'DET': -4.16796875, 'SVA': -2.80078125}"
The mothers of Suzanne doubt Robert commanded Marie's nephew to bike to those closets.,G,distractor_agreement_relational_noun,G,"{'G': 6.82421875, 'PREP': -1.921875, 'DET': -4.4609375, 'SVA': -3.005859375}"
It was Friday morning when I saw John and he said to me he had some good news to tell me.,G,Preposition_Missing,PREP,"{'G': 4.1484375, 'PREP': 4.4296875, 'DET': -5.43359375, 'SVA': -4.80859375}"
All universities weren't concealing who the offspring flees from.,G,wh_vs_that_with_gap,G,"{'G': 6.7890625, 'PREP': -2.296875, 'DET': -4.35546875, 'SVA': -2.63671875}"
These guests break that glasses.,DET,determiner_noun_agreement_2,DET,"{'G': -2.837890625, 'PREP': -2.376953125, 'DET': 9.421875, 'SVA': -2.43359375}"
Erin did not ever insult Rachel.,G,sentential_negation_npi_licensor_present,G,"{'G': 6.80859375, 'PREP': -1.751953125, 'DET': -4.6640625, 'SVA': -2.978515625}"
Bruce liked those nucleus.,DET,determiner_noun_agreement_irregular_1,DET,"{'G': -2.376953125, 'PREP': -2.224609375, 'DET': 9.2578125, 'SVA': -2.986328125}"
Regina hasn't described those small person.,DET,determiner_noun_agreement_with_adj_irregular_1,DET,"{'G': -2.294921875, 'PREP': -2.138671875, 'DET': 9.2421875, 'SVA': -3.1484375}"
A lot of ladies had observed that employed waiter.,G,determiner_noun_agreement_with_adj_2,G,"{'G': 6.76171875, 'PREP': -2.4296875, 'DET': -4.64453125, 'SVA': -2.17578125}"
A son of some actors spurs the actress to aggravate the child.,G,distractor_agreement_relational_noun,G,"{'G': 6.75, 'PREP': -2.224609375, 'DET': -5.2109375, 'SVA': -1.943359375}"
Derek didn't reference this bad plays.,DET,determiner_noun_agreement_with_adjective_1,DET,"{'G': -2.63671875, 'PREP': -2.443359375, 'DET': 9.34375, 'SVA': -2.5703125}"
The shows about Winston Churchill does hurt Andrew.,SVA,distractor_agreement_relational_noun,SVA,"{'G': -2.396484375, 'PREP': -2.837890625, 'DET': -2.904296875, 'SVA': 7.7421875}"
Some cactus have upset that customer.,SVA,irregular_plural_subject_verb_agreement_1,SVA,"{'G': -2.22265625, 'PREP': -2.509765625, 'DET': -3.51953125, 'SVA': 7.6796875}"
A lot of waiters that couldn't reveal Erin has waved.,SVA,distractor_agreement_relative_clause,SVA,"{'G': -2.119140625, 'PREP': -3.396484375, 'DET': -2.576171875, 'SVA': 7.640625}"
The reports about Jesus were winning.,G,distractor_agreement_relational_noun,G,"{'G': 6.765625, 'PREP': -2.404296875, 'DET': -4.0859375, 'SVA': -2.689453125}"
I am able to meet my friends quickly on the Internet by just clicking the mouse.,G,Preposition_Missing,PREP,"{'G': 3.310546875, 'PREP': 4.796875, 'DET': -5.0859375, 'SVA': -4.19140625}"
I realize that managing a theatre is hard work but I have to ask you for the money of the tickets back.,PREP,Preposition_Replacing,PREP,"{'G': 3.728515625, 'PREP': 4.71484375, 'DET': -5.265625, 'SVA': -4.59765625}"
Kendra would worry that standing woman.,G,determiner_noun_agreement_with_adj_irregular_1,G,"{'G': 6.828125, 'PREP': -2.21875, 'DET': -4.4453125, 'SVA': -2.673828125}"
The stimulus was confusing David.,G,irregular_plural_subject_verb_agreement_1,G,"{'G': 6.68359375, 'PREP': -2.49609375, 'DET': -4.80078125, 'SVA': -1.7998046875}"
I am writing to reply to the letter you wrote to me on 10 June.,G,Preposition_Missing,G,"{'G': 6.13671875, 'PREP': 0.23486328125, 'DET': -5.9921875, 'SVA': -3.10546875}"
The photographs of Florence hasn't disappeared.,SVA,distractor_agreement_relational_noun,SVA,"{'G': -2.623046875, 'PREP': -2.865234375, 'DET': -2.53515625, 'SVA': 7.7421875}"
As I was a volunteer I did not have to pay to watch at the concert and after it I spent the rest of the night with the members of the group.,PREP,Preposition_Unnecessary,PREP,"{'G': 4.25, 'PREP': 4.3671875, 'DET': -5.6015625, 'SVA': -4.77734375}"
My second job was to take the money from the bars and to take it to a little room where I could see the pop stars walking in the corridor.,G,Preposition_Replacing,PREP,"{'G': 4.046875, 'PREP': 4.515625, 'DET': -5.43359375, 'SVA': -4.7265625}"
Peter hadn't forgotten those troubled teenagers.,G,determiner_noun_agreement_with_adj_2,G,"{'G': 6.86328125, 'PREP': -2.046875, 'DET': -4.42578125, 'SVA': -2.8671875}"
"Of course if you are on the public eye, the reasons why you want privacy are different, because if you are a politician, for example, you fear for your life.",PREP,Preposition_Replacing,PREP,"{'G': 3.361328125, 'PREP': 4.796875, 'DET': -5.015625, 'SVA': -4.29296875}"
"Unfortunately, it was closed because at that day was their day - off.",PREP,Preposition_Unnecessary,PREP,"{'G': 3.33203125, 'PREP': 4.8046875, 'DET': -5.03515625, 'SVA': -4.2421875}"
The sketch weren't shocking Veronica.,SVA,regular_plural_subject_verb_agreement_2,SVA,"{'G': -2.1796875, 'PREP': -2.91796875, 'DET': -3.19921875, 'SVA': 7.73046875}"
The glasses bothers those senators.,SVA,regular_plural_subject_verb_agreement_2,G,"{'G': 6.78515625, 'PREP': -2.2734375, 'DET': -4.8046875, 'SVA': -2.193359375}"
Every cactus has worried these teenagers.,G,irregular_plural_subject_verb_agreement_1,G,"{'G': 6.83203125, 'PREP': -2.337890625, 'DET': -4.4296875, 'SVA': -2.4375}"
Most of students in our class are studying Fashion full - time.,PREP,Preposition_Unnecessary,PREP,"{'G': 3.30859375, 'PREP': 4.8046875, 'DET': -5.046875, 'SVA': -4.21875}"
The woman have questioned Clyde.,SVA,irregular_plural_subject_verb_agreement_2,SVA,"{'G': -2.701171875, 'PREP': -2.166015625, 'DET': -3.044921875, 'SVA': 7.62109375}"
Every senator that wasn't praising some drivers was liking to go fishing.,G,distractor_agreement_relative_clause,G,"{'G': 6.78515625, 'PREP': -2.322265625, 'DET': -4.80078125, 'SVA': -2.197265625}"
The octopus aren't upsetting Liam.,SVA,irregular_plural_subject_verb_agreement_1,SVA,"{'G': -2.2734375, 'PREP': -2.740234375, 'DET': -3.2421875, 'SVA': 7.73046875}"
Jennifer has a lot of apples.,G,regular_plural_subject_verb_agreement_1,G,"{'G': 6.8203125, 'PREP': -2.314453125, 'DET': -4.60546875, 'SVA': -2.376953125}"
Russell concealed those foot.,DET,determiner_noun_agreement_irregular_1,DET,"{'G': -2.359375, 'PREP': -2.19140625, 'DET': 9.2578125, 'SVA': -3.033203125}"
William was thinking about himself passing the college campuses.,G,principle_A_case_2,G,"{'G': 6.86328125, 'PREP': -1.98828125, 'DET': -4.44921875, 'SVA': -2.943359375}"
The customer get a job.,SVA,regular_plural_subject_verb_agreement_2,SVA,"{'G': -2.576171875, 'PREP': -1.951171875, 'DET': -3.34375, 'SVA': 7.49609375}"
Leslie hasn't seen all rugs that Catherine was lifting that alarmed most children.,G,wh_questions_subject_gap_long_distance,G,"{'G': 6.81640625, 'PREP': -1.748046875, 'DET': -4.59765625, 'SVA': -3.09375}"
Linda had broken those fork.,DET,determiner_noun_agreement_2,DET,"{'G': -2.357421875, 'PREP': -2.123046875, 'DET': 9.2578125, 'SVA': -3.087890625}"
These girls who couldn't visit Rodney wasn't sighing.,SVA,distractor_agreement_relative_clause,SVA,"{'G': -2.546875, 'PREP': -3.224609375, 'DET': -2.193359375, 'SVA': 7.6875}"
This unicycle impresses this good teenager.,G,determiner_noun_agreement_with_adjective_1,G,"{'G': 6.69921875, 'PREP': -2.509765625, 'DET': -4.734375, 'SVA': -1.966796875}"
So I am asking you to pay me back at least half of the ticket price for the inconvenience that was caused me.,G,Preposition_Unnecessary,PREP,"{'G': 3.515625, 'PREP': 4.7734375, 'DET': -5.1171875, 'SVA': -4.4140625}"
Dennis looks like this exposed painting.,G,determiner_noun_agreement_with_adjective_1,G,"{'G': 6.7578125, 'PREP': -2.447265625, 'DET': -4.38671875, 'SVA': -2.37890625}"
Gerald insult a lot of plays.,SVA,regular_plural_subject_verb_agreement_1,SVA,"{'G': -1.3935546875, 'PREP': -2.7265625, 'DET': -4.2734375, 'SVA': 7.41015625}"
Bruce can drive to those high schools.,G,determiner_noun_agreement_2,G,"{'G': 6.86328125, 'PREP': -2.08984375, 'DET': -4.46875, 'SVA': -2.806640625}"
A grandfather of a lot of teachers doesn't fire Matt.,G,distractor_agreement_relational_noun,G,"{'G': 6.7578125, 'PREP': -2.443359375, 'DET': -4.63671875, 'SVA': -2.126953125}"
Every driver wasn't describing these student.,DET,determiner_noun_agreement_2,DET,"{'G': -2.189453125, 'PREP': -2.173828125, 'DET': 9.1953125, 'SVA': -3.1796875}"
A senator who saw the Lutherans don't observe Dennis.,SVA,distractor_agreement_relative_clause,SVA,"{'G': -2.21875, 'PREP': -2.806640625, 'DET': -3.25390625, 'SVA': 7.72265625}"
We had fun to 5 o'clock!,PREP,Preposition_Replacing,G,"{'G': 4.73828125, 'PREP': 3.6328125, 'DET': -5.69140625, 'SVA': -4.8046875}"
Kristin thought about those foot.,DET,determiner_noun_agreement_irregular_2,DET,"{'G': -2.412109375, 'PREP': -2.1015625, 'DET': 9.2890625, 'SVA': -3.0546875}"
Brenda isn't boasting about those hypotheses.,G,determiner_noun_agreement_irregular_1,G,"{'G': 6.83203125, 'PREP': -2.2890625, 'DET': -4.36328125, 'SVA': -2.642578125}"
Kimberley approaches Carl.,G,regular_plural_subject_verb_agreement_1,G,"{'G': 6.6640625, 'PREP': -2.611328125, 'DET': -4.51953125, 'SVA': -1.95703125}"
We were mainly working for all the lights at this great concert.,PREP,Preposition_Replacing,PREP,"{'G': 3.833984375, 'PREP': 4.6484375, 'DET': -5.2734375, 'SVA': -4.69921875}"
"Now we can buy everything via the Internet, we can see what's happening in Wall Street, we can send mail in an easier way, by e - mail, and many people have started to work at home with their computers.",PREP,Preposition_Replacing,PREP,"{'G': 3.802734375, 'PREP': 4.65625, 'DET': -5.2265625, 'SVA': -4.65234375}"
Lori has insulted a driver.,G,regular_plural_subject_verb_agreement_1,G,"{'G': 6.70703125, 'PREP': -2.501953125, 'DET': -4.70703125, 'SVA': -1.994140625}"
Larry disturbs these employed woman.,DET,determiner_noun_agreement_with_adj_irregular_2,DET,"{'G': -2.421875, 'PREP': -2.31640625, 'DET': 9.2734375, 'SVA': -2.857421875}"
The ox isn't descending every mountain.,G,irregular_plural_subject_verb_agreement_2,G,"{'G': 6.72265625, 'PREP': -2.4609375, 'DET': -4.78125, 'SVA': -1.953125}"
"That's why, in response of all these problems, I'm asking you to give back some money.",PREP,Preposition_Replacing,PREP,"{'G': 3.337890625, 'PREP': 4.8046875, 'DET': -5.01953125, 'SVA': -4.2578125}"
Wendy did attack that out in the open senator.,G,determiner_noun_agreement_with_adjective_1,G,"{'G': 6.80078125, 'PREP': -2.2578125, 'DET': -4.6015625, 'SVA': -2.45703125}"
Some actress hasn't disgusted those out in the open library.,DET,determiner_noun_agreement_with_adjective_1,DET,"{'G': -2.125, 'PREP': -2.083984375, 'DET': 9.1640625, 'SVA': -3.3203125}"
