text,labels,UID,prediction,Probabilities
This is a great opportunity because as you know most people in our class are going to work in this sector so it would be very interesting for everybody and also a kind of education.,G,Preposition_Replacing,PREP,"{'G': 2.4375, 'PREP': 3.486328125, 'DET': -4.3984375, 'SVA': -3.990234375}"
"She would see if it is pretty or not, if it is on sale at another store, we would not buy the dress and we would have to go to the other store to see the other dress, but after seeing all the stores and looking at all the dresses she would decide on the first one we saw.",G,Preposition_Missing,PREP,"{'G': 2.537109375, 'PREP': 3.451171875, 'DET': -4.4921875, 'SVA': -4.01171875}"
Tamara boycotted that orange oasis.,G,determiner_noun_agreement_with_adj_irregular_1,G,"{'G': 5.15625, 'PREP': -2.220703125, 'DET': -4.40625, 'SVA': -2.49609375}"
I would rather choose July because it is the only month when I have got holiday long enough to spend it by travelling abroad.,PREP,Preposition_Unnecessary,PREP,"{'G': 2.623046875, 'PREP': 3.3984375, 'DET': -4.4296875, 'SVA': -4.12890625}"
The waiters was skated around glaciers.,SVA,regular_plural_subject_verb_agreement_2,SVA,"{'G': -1.3525390625, 'PREP': -1.7236328125, 'DET': -2.177734375, 'SVA': 6.12890625}"
Each hat isn't there twirling.,G,existential_there_quantifiers_2,G,"{'G': 5.11328125, 'PREP': -2.40234375, 'DET': -4.47265625, 'SVA': -2.1875}"
The friend of guests disturbs Victoria.,G,distractor_agreement_relational_noun,G,"{'G': 4.80859375, 'PREP': -2.53125, 'DET': -5.0625, 'SVA': -0.96044921875}"
Rachel ran around those high school.,DET,determiner_noun_agreement_1,DET,"{'G': -2.662109375, 'PREP': -0.93798828125, 'DET': 8.515625, 'SVA': -1.361328125}"
Scott thought about those lice.,G,determiner_noun_agreement_irregular_1,G,"{'G': 5.2109375, 'PREP': -2.189453125, 'DET': -4.6015625, 'SVA': -2.4765625}"
A man had walked through these clean cafe.,DET,determiner_noun_agreement_with_adjective_1,DET,"{'G': -2.423828125, 'PREP': -1.2080078125, 'DET': 8.53125, 'SVA': -1.4326171875}"
The brothers of some waitress do forfeit.,G,distractor_agreement_relational_noun,G,"{'G': 5.11328125, 'PREP': -2.35546875, 'DET': -4.453125, 'SVA': -2.23046875}"
Some lady should dislike these excited waiter.,DET,determiner_noun_agreement_with_adjective_1,DET,"{'G': -2.298828125, 'PREP': -1.2646484375, 'DET': 8.5, 'SVA': -1.5458984375}"
Sabrina won't worry this out in the open person.,G,determiner_noun_agreement_with_adj_irregular_2,G,"{'G': 4.9453125, 'PREP': -2.275390625, 'DET': -3.615234375, 'SVA': -2.71875}"
The guests has respected a woman.,SVA,regular_plural_subject_verb_agreement_2,SVA,"{'G': -1.376953125, 'PREP': -1.6220703125, 'DET': -2.25390625, 'SVA': 6.1015625}"
That gate did aggravate this excited woman.,G,determiner_noun_agreement_with_adj_irregular_2,G,"{'G': 5.19140625, 'PREP': -2.16796875, 'DET': -4.51953125, 'SVA': -2.5546875}"
Karla knows that lost guest.,G,determiner_noun_agreement_with_adjective_1,G,"{'G': 5.203125, 'PREP': -2.22265625, 'DET': -4.7890625, 'SVA': -2.265625}"
A drawing of the Borgias was upsetting Regina.,G,distractor_agreement_relational_noun,G,"{'G': 5.1875, 'PREP': -2.310546875, 'DET': -4.7734375, 'SVA': -2.15234375}"
A lake irritates that man.,G,determiner_noun_agreement_irregular_2,G,"{'G': 5.171875, 'PREP': -2.349609375, 'DET': -4.59375, 'SVA': -2.236328125}"
Tonya explains that she should cure most students.,G,principle_A_case_1,G,"{'G': 5.07421875, 'PREP': -1.7109375, 'DET': -4.3984375, 'SVA': -2.951171875}"
Sketches upset these fast alumnus.,DET,determiner_noun_agreement_with_adj_irregular_1,DET,"{'G': -2.47265625, 'PREP': -0.98388671875, 'DET': 8.5, 'SVA': -1.603515625}"
I'm sure you'll read this letter with the intention of explaining the problems I had during the musical show at your theatre.,G,Preposition_Replacing,PREP,"{'G': 2.69140625, 'PREP': 3.35546875, 'DET': -4.59375, 'SVA': -4.0703125}"
The lice have climbed down some hills.,G,irregular_plural_subject_verb_agreement_2,G,"{'G': 5.0859375, 'PREP': -2.421875, 'DET': -4.828125, 'SVA': -1.78515625}"
The known teenager isn't busy.,G,irregular_past_participle_adjectives,G,"{'G': 5.15234375, 'PREP': -2.353515625, 'DET': -4.69140625, 'SVA': -2.123046875}"
Most companies forget these actor.,DET,determiner_noun_agreement_1,DET,"{'G': -2.474609375, 'PREP': -1.1123046875, 'DET': 8.5234375, 'SVA': -1.46484375}"
These lice wasn't disappearing.,SVA,irregular_plural_subject_verb_agreement_1,SVA,"{'G': -1.5458984375, 'PREP': -1.7333984375, 'DET': -1.80859375, 'SVA': 6.11328125}"
Those guests' bosses were forgotten by Kirsten.,G,passive_1,G,"{'G': 5.16015625, 'PREP': -2.3515625, 'DET': -4.60546875, 'SVA': -2.177734375}"
"In conclusion, we are able to feel or to recognize the benefits of the modern technologies but we should be aware of how they are introduced in our lives to avoid the dangerous side of TECHNOLOGY.",PREP,Preposition_Replacing,PREP,"{'G': 2.7890625, 'PREP': 3.265625, 'DET': -4.7421875, 'SVA': -4.03515625}"
The nucleus disturbs Renee.,G,irregular_plural_subject_verb_agreement_1,G,"{'G': 5.1171875, 'PREP': -2.443359375, 'DET': -4.51953125, 'SVA': -2.091796875}"
Drivers had worn this blouse.,G,determiner_noun_agreement_2,G,"{'G': 5.1953125, 'PREP': -2.271484375, 'DET': -4.62109375, 'SVA': -2.345703125}"
"I mean, all those flashing lights, their changing colours, I believe they helped a lot.",PREP,Preposition_Missing,PREP,"{'G': 2.671875, 'PREP': 3.359375, 'DET': -4.5859375, 'SVA': -4.05859375}"
The pictures of this picture has vanished.,SVA,distractor_agreement_relational_noun,SVA,"{'G': -1.365234375, 'PREP': -1.671875, 'DET': -2.189453125, 'SVA': 6.11328125}"
Clyde thought about that person.,G,determiner_noun_agreement_irregular_2,G,"{'G': 5.20703125, 'PREP': -2.201171875, 'DET': -4.6484375, 'SVA': -2.396484375}"
Becky hid that faces.,DET,determiner_noun_agreement_1,DET,"{'G': -2.408203125, 'PREP': -1.255859375, 'DET': 8.5234375, 'SVA': -1.390625}"
Karla does fix these red foot.,DET,determiner_noun_agreement_with_adj_irregular_1,DET,"{'G': -2.46875, 'PREP': -0.9833984375, 'DET': 8.5078125, 'SVA': -1.6044921875}"
Kristin won't like that fungus.,G,determiner_noun_agreement_irregular_1,G,"{'G': 5.171875, 'PREP': -2.30859375, 'DET': -4.578125, 'SVA': -2.291015625}"
Wendy discusses those doctor.,DET,determiner_noun_agreement_1,DET,"{'G': -2.47265625, 'PREP': -1.18359375, 'DET': 8.53125, 'SVA': -1.3837890625}"
Kristen was running around that hospitals.,DET,determiner_noun_agreement_2,DET,"{'G': -2.126953125, 'PREP': -1.544921875, 'DET': 8.4453125, 'SVA': -1.47265625}"
Every plane bothers these upset child.,DET,determiner_noun_agreement_with_adj_irregular_2,DET,"{'G': -2.26171875, 'PREP': -1.2158203125, 'DET': 8.484375, 'SVA': -1.6630859375}"
The Borgias reveal those men.,G,determiner_noun_agreement_irregular_1,G,"{'G': 5.1484375, 'PREP': -2.328125, 'DET': -4.48828125, 'SVA': -2.328125}"
Nobody told us the reason for these problems.,G,Preposition_Replacing,G,"{'G': 4.2578125, 'PREP': 0.4326171875, 'DET': -4.046875, 'SVA': -4.1953125}"
The shirts isn't annoying Craig.,SVA,regular_plural_subject_verb_agreement_2,SVA,"{'G': -1.5234375, 'PREP': -1.734375, 'DET': -1.8564453125, 'SVA': 6.1171875}"
Most dresses shouldn't alarm this women.,DET,determiner_noun_agreement_irregular_1,DET,"{'G': -2.23046875, 'PREP': -1.3369140625, 'DET': 8.4921875, 'SVA': -1.5703125}"
And I'd like to know about what kind of clothes to take and how much money to take too.,PREP,Preposition_Unnecessary,PREP,"{'G': 2.759765625, 'PREP': 3.251953125, 'DET': -4.49609375, 'SVA': -4.1640625}"
Many analyses isn't planning to drink.,SVA,irregular_plural_subject_verb_agreement_1,SVA,"{'G': -1.39453125, 'PREP': -1.8310546875, 'DET': -1.97265625, 'SVA': 6.1328125}"
Linda finds those gray hospitals.,G,determiner_noun_agreement_with_adjective_1,G,"{'G': 5.1640625, 'PREP': -2.31640625, 'DET': -4.52734375, 'SVA': -2.32421875}"
Some radius aggravates Brad.,G,irregular_plural_subject_verb_agreement_1,G,"{'G': 5.125, 'PREP': -2.421875, 'DET': -4.7890625, 'SVA': -1.892578125}"
Gerald loves that excited pedestrians.,DET,determiner_noun_agreement_with_adjective_1,DET,"{'G': -2.271484375, 'PREP': -1.46484375, 'DET': 8.46875, 'SVA': -1.345703125}"
Becky did wash Deborah.,G,causative,G,"{'G': 5.13671875, 'PREP': -2.3359375, 'DET': -4.33203125, 'SVA': -2.40234375}"
Patrick embarrassed this unemployed person.,G,determiner_noun_agreement_with_adj_irregular_2,G,"{'G': 5.2109375, 'PREP': -2.2578125, 'DET': -4.69140625, 'SVA': -2.330078125}"
Senators has that carriage.,SVA,regular_plural_subject_verb_agreement_1,SVA,"{'G': 1.298828125, 'PREP': -3.205078125, 'DET': -3.1328125, 'SVA': 4.21484375}"
That fish annoyed these serious alumnus.,DET,determiner_noun_agreement_with_adj_irregular_2,DET,"{'G': -2.654296875, 'PREP': -1.025390625, 'DET': 8.53125, 'SVA': -1.2685546875}"
"I have got a doubt, it is not very important, but I would like to know if I need any money or everything is paid for, the kind of clothes I should wear, if the weather is good or bad... and all the extra information you can send me.",PREP,Preposition_Missing,PREP,"{'G': 2.4609375, 'PREP': 3.486328125, 'DET': -4.3671875, 'SVA': -4.03515625}"
I'd prefer to take a tent because it is more romantic and exciting to spend nights in a tent. And with the tent I can go to another place of the camp.,PREP,Preposition_Replacing,PREP,"{'G': 2.56640625, 'PREP': 3.43359375, 'DET': -4.47265625, 'SVA': -4.0625}"
Phillip listened to that happy student.,G,determiner_noun_agreement_with_adjective_1,G,"{'G': 5.203125, 'PREP': -2.224609375, 'DET': -4.76953125, 'SVA': -2.279296875}"
Janet had hidden these libraries.,G,determiner_noun_agreement_1,G,"{'G': 5.17578125, 'PREP': -2.283203125, 'DET': -4.5234375, 'SVA': -2.392578125}"
Kristin wasn't approaching these customers.,G,determiner_noun_agreement_2,G,"{'G': 5.171875, 'PREP': -2.357421875, 'DET': -4.62890625, 'SVA': -2.208984375}"
"First of all, I would like to thank you for this prize and the fact that you wrote me asking for my preferences about the Camp.",PREP,Preposition_Missing,PREP,"{'G': 2.58203125, 'PREP': 3.412109375, 'DET': -4.5703125, 'SVA': -3.994140625}"
I am very happy for the news.,PREP,Preposition_Replacing,PREP,"{'G': 2.6796875, 'PREP': 3.34765625, 'DET': -4.51953125, 'SVA': -4.12890625}"
Every skateboard sells.,G,inchoative,G,"{'G': 5.1640625, 'PREP': -2.3046875, 'DET': -4.74609375, 'SVA': -2.154296875}"
Many doctors who did notice Michelle bake.,G,distractor_agreement_relative_clause,SVA,"{'G': 0.69287109375, 'PREP': -2.615234375, 'DET': -3.888671875, 'SVA': 5.32421875}"
Some boys insulted that museums.,DET,determiner_noun_agreement_2,DET,"{'G': -2.23828125, 'PREP': -1.4326171875, 'DET': 8.4453125, 'SVA': -1.4384765625}"
Some eggplant has impressed those guys.,G,regular_plural_subject_verb_agreement_1,G,"{'G': 5.125, 'PREP': -2.41015625, 'DET': -4.4921875, 'SVA': -2.1875}"
Amelia's plumbers were sure to reveal who is dropping by libraries.,G,tough_vs_raising_2,G,"{'G': 5.04296875, 'PREP': -2.43359375, 'DET': -4.1171875, 'SVA': -2.318359375}"
"When I was younger, I remember that when I had to study or to work on a school project I would take a lot of time researching on libraries, looking for old books.",PREP,Preposition_Replacing,PREP,"{'G': 2.837890625, 'PREP': 3.23828125, 'DET': -4.70703125, 'SVA': -4.0859375}"
There is a movie about Galileo disgusting Ronald.,G,existential_there_quantifiers_1,G,"{'G': 5.20703125, 'PREP': -2.162109375, 'DET': -4.82421875, 'SVA': -2.30859375}"
The waitresses go to that oases.,DET,determiner_noun_agreement_irregular_2,DET,"{'G': -2.189453125, 'PREP': -1.1962890625, 'DET': 8.46875, 'SVA': -1.7880859375}"
James drives to this oases.,DET,determiner_noun_agreement_irregular_2,DET,"{'G': -2.392578125, 'PREP': -1.208984375, 'DET': 8.5234375, 'SVA': -1.48046875}"
"Moreover, and I know that that point is not easy, although we are still students, the most suitable job for us would be a position related with our degree.",PREP,Preposition_Replacing,PREP,"{'G': 2.70703125, 'PREP': 3.337890625, 'DET': -4.63671875, 'SVA': -4.04296875}"
"Anyway, I always trusted her my secrets, because I was sure she wouldn't tell them to other people, even if some day we would be apart.",PREP,Preposition_Missing,PREP,"{'G': 2.673828125, 'PREP': 3.3515625, 'DET': -4.5546875, 'SVA': -4.06640625}"
Most horses that aren't boring Elizabeth comes here.,SVA,distractor_agreement_relative_clause,G,"{'G': 3.21875, 'PREP': -2.734375, 'DET': -5.04296875, 'SVA': 1.94140625}"
This girl that returned to the students hasn't hunted.,G,distractor_agreement_relative_clause,G,"{'G': 5.05859375, 'PREP': -2.49609375, 'DET': -4.62890625, 'SVA': -1.8408203125}"
The grandfather of most drivers don't look to debate.,SVA,distractor_agreement_relational_noun,SVA,"{'G': -0.99072265625, 'PREP': -2.130859375, 'DET': -2.298828125, 'SVA': 6.11328125}"
Roger knows.,G,drop_argument,G,"{'G': 5.15625, 'PREP': -2.205078125, 'DET': -4.640625, 'SVA': -2.326171875}"
Many boys approach this popular teenager.,G,determiner_noun_agreement_with_adjective_1,G,"{'G': 5.22265625, 'PREP': -2.150390625, 'DET': -4.74609375, 'SVA': -2.421875}"
"I have some problems with my kidneys, so I can't stay in one of the tents, and also it must be very comfortable staying a log cabin.",PREP,Preposition_Missing,PREP,"{'G': 2.5859375, 'PREP': 3.421875, 'DET': -4.453125, 'SVA': -4.0859375}"
Bill couldn't flee from this alumni.,DET,determiner_noun_agreement_irregular_1,DET,"{'G': -2.28125, 'PREP': -1.1728515625, 'DET': 8.4921875, 'SVA': -1.6796875}"
"regarding the accommodation, I would prefer a log cabin. I think that will be safer about all my things.",PREP,Preposition_Replacing,G,"{'G': 3.876953125, 'PREP': 1.6787109375, 'DET': -4.80078125, 'SVA': -4.1171875}"
Tara forgets those woman.,DET,determiner_noun_agreement_irregular_2,DET,"{'G': -2.408203125, 'PREP': -1.23828125, 'DET': 8.515625, 'SVA': -1.41796875}"
Waitresses weren't easy to talk about.,G,tough_vs_raising_1,G,"{'G': 5.1640625, 'PREP': -2.197265625, 'DET': -4.3984375, 'SVA': -2.54296875}"
The guys cleans a rug.,SVA,regular_plural_subject_verb_agreement_2,SVA,"{'G': -1.1533203125, 'PREP': -1.8173828125, 'DET': -2.42578125, 'SVA': 6.1328125}"
Girls fix those good cup.,DET,determiner_noun_agreement_with_adjective_1,DET,"{'G': -2.6953125, 'PREP': -0.921875, 'DET': 8.4921875, 'SVA': -1.2822265625}"
I would like to travel in July because I am going to finish college at the end of June and I will work the first of August.,PREP,Preposition_Missing,PREP,"{'G': 2.58203125, 'PREP': 3.435546875, 'DET': -4.55859375, 'SVA': -4.01171875}"
The children are benefiting.,G,irregular_plural_subject_verb_agreement_2,G,"{'G': 5.1953125, 'PREP': -2.103515625, 'DET': -4.7109375, 'SVA': -2.44921875}"
Kathleen boasted about that important reports.,DET,determiner_noun_agreement_with_adj_2,DET,"{'G': -2.361328125, 'PREP': -1.158203125, 'DET': 8.515625, 'SVA': -1.5830078125}"
I had quickly entered in my grandmother's room and started to get some panties.,PREP,Preposition_Unnecessary,G,"{'G': 4.73046875, 'PREP': -0.234619140625, 'DET': -5.15625, 'SVA': -3.34375}"
The stories about art doesn't disturb Jill.,SVA,distractor_agreement_relational_noun,SVA,"{'G': -1.451171875, 'PREP': -1.6611328125, 'DET': -2.072265625, 'SVA': 6.11328125}"
The Borgias scan these long analyses.,G,determiner_noun_agreement_with_adj_irregular_1,G,"{'G': 3.541015625, 'PREP': -2.84765625, 'DET': -5.0625, 'SVA': 1.5146484375}"
I examined all the activities that you listed and I was disappointed to have to choose just two of them because in my opinion I'm good at almost all of these activities.,G,Preposition_Replacing,PREP,"{'G': 2.6171875, 'PREP': 3.38671875, 'DET': -4.46875, 'SVA': -4.0859375}"
Wendy hasn't researched that diagnoses.,DET,determiner_noun_agreement_irregular_1,DET,"{'G': -2.05078125, 'PREP': -1.427734375, 'DET': 8.421875, 'SVA': -1.7138671875}"
That pork shocks that woman.,G,determiner_noun_agreement_irregular_2,G,"{'G': 5.19140625, 'PREP': -2.306640625, 'DET': -4.66796875, 'SVA': -2.255859375}"
Alice had cared for that patient.,G,determiner_noun_agreement_1,G,"{'G': 5.15625, 'PREP': -2.310546875, 'DET': -4.484375, 'SVA': -2.34375}"
Renee had upset those child.,DET,determiner_noun_agreement_irregular_2,DET,"{'G': -2.408203125, 'PREP': -1.1162109375, 'DET': 8.5234375, 'SVA': -1.55859375}"
The children smile.,G,irregular_plural_subject_verb_agreement_2,G,"{'G': 5.13671875, 'PREP': -2.33984375, 'DET': -4.4453125, 'SVA': -2.29296875}"
The man have admired Ronald.,SVA,irregular_plural_subject_verb_agreement_2,SVA,"{'G': -1.462890625, 'PREP': -1.5380859375, 'DET': -2.177734375, 'SVA': 6.1015625}"
Actors who discover every legislature has responded.,SVA,distractor_agreement_relative_clause,SVA,"{'G': -1.1474609375, 'PREP': -1.677734375, 'DET': -2.572265625, 'SVA': 6.10546875}"
This August I will start a new job so the only possible month for me to join in the camp is July. I hope this will cause no problems.,PREP,Preposition_Unnecessary,PREP,"{'G': 2.603515625, 'PREP': 3.408203125, 'DET': -4.55859375, 'SVA': -4.03125}"
Ann researches that legislature.,G,determiner_noun_agreement_2,G,"{'G': 5.1171875, 'PREP': -2.40234375, 'DET': -4.2890625, 'SVA': -2.31640625}"
The other reason I mentioned earlier is because of a request from the whole class.,PREP,Preposition_Unnecessary,PREP,"{'G': 2.64453125, 'PREP': 3.392578125, 'DET': -4.56640625, 'SVA': -4.078125}"
Bill criticize George.,SVA,regular_plural_subject_verb_agreement_1,SVA,"{'G': -0.308837890625, 'PREP': -3.21875, 'DET': -0.7490234375, 'SVA': 4.79296875}"
Has Cheryl ever happened to hide?,G,matrix_question_npi_licensor_present,G,"{'G': 5.07421875, 'PREP': -2.43359375, 'DET': -4.22265625, 'SVA': -2.30078125}"
Some organizations sold these sweaters.,G,animate_subject_trans,G,"{'G': 5.1875, 'PREP': -2.33984375, 'DET': -4.6796875, 'SVA': -2.20703125}"
Who wasn't this dancer who has investigated every library arguing about?,G,complex_NP_island,G,"{'G': 5.18359375, 'PREP': -2.109375, 'DET': -4.62109375, 'SVA': -2.525390625}"
Rose leaves these teachers.,G,determiner_noun_agreement_2,G,"{'G': 5.171875, 'PREP': -2.36328125, 'DET': -4.63671875, 'SVA': -2.177734375}"
