text,labels,UID,prediction,Probabilities
Alice had imagined herself approaching Sara.,G,principle_A_case_2,G,"{'G': 7.1875, 'PREP': -2.49609375, 'DET': -5.0703125, 'SVA': -3.115234375}"
Some cashiers admire Michael.,G,regular_plural_subject_verb_agreement_1,G,"{'G': 7.02734375, 'PREP': -2.732421875, 'DET': -5.015625, 'SVA': -2.509765625}"
The Impressionists explore this art galleries.,DET,determiner_noun_agreement_1,DET,"{'G': -2.490234375, 'PREP': -2.6328125, 'DET': 11.03125, 'SVA': -1.943359375}"
The pamphlets about Winston Churchill doesn't fall.,SVA,distractor_agreement_relational_noun,SVA,"{'G': -2.16015625, 'PREP': -3.07421875, 'DET': -1.9267578125, 'SVA': 9.34375}"
Sabrina wasn't talking about this malls.,DET,determiner_noun_agreement_1,DET,"{'G': -2.240234375, 'PREP': -2.83203125, 'DET': 11.03125, 'SVA': -1.974609375}"
Jerry's granddaughters escape.,G,intransitive,G,"{'G': 7.0703125, 'PREP': -2.693359375, 'DET': -4.90625, 'SVA': -2.76171875}"
This driver who can work with the Borgias were examining every essay.,SVA,distractor_agreement_relative_clause,SVA,"{'G': -2.126953125, 'PREP': -3.146484375, 'DET': -1.89453125, 'SVA': 9.3671875}"
"This summer, I am available on July because in August my family and I are going to go to Canada and in September I will go back to university.",PREP,Preposition_Replacing,PREP,"{'G': -0.424560546875, 'PREP': 5.27734375, 'DET': -2.654296875, 'SVA': -4.81640625}"
Rachel thinks about these syntheses that all girls boast about that stunned that child.,G,wh_questions_subject_gap_long_distance,G,"{'G': 7.234375, 'PREP': -2.32421875, 'DET': -5.48828125, 'SVA': -3.109375}"
The car embarrasses those man.,DET,determiner_noun_agreement_irregular_1,DET,"{'G': -2.806640625, 'PREP': -2.587890625, 'DET': 11.21875, 'SVA': -1.6005859375}"
"To my surprise, when I arrived at the theatre the show still had not started.",G,Preposition_Replacing,G,"{'G': 4.4765625, 'PREP': 1.82421875, 'DET': -6.48046875, 'SVA': -4.35546875}"
"Firstly, I'd like to travel in July because I've already registered on another summer course which starts at the end of July.",G,Preposition_Replacing,G,"{'G': 5.8984375, 'PREP': 0.37646484375, 'DET': -6.62890625, 'SVA': -4.17578125}"
Craig had cared for those dancer.,DET,determiner_noun_agreement_2,DET,"{'G': -2.65234375, 'PREP': -2.7265625, 'DET': 11.2265625, 'SVA': -1.6298828125}"
"This event takes place in the Central Exhibition Hall in London, on Tuesday on the 14th of March.",PREP,Preposition_Unnecessary,G,"{'G': 4.5703125, 'PREP': 1.900390625, 'DET': -6.55078125, 'SVA': -4.53125}"
Roger climb up many ladders.,SVA,regular_plural_subject_verb_agreement_1,SVA,"{'G': -2.208984375, 'PREP': -3.126953125, 'DET': -1.7978515625, 'SVA': 9.3984375}"
A lot of men asked her to marry with them but she always refused.,PREP,Preposition_Unnecessary,PREP,"{'G': 2.6328125, 'PREP': 4.515625, 'DET': -6.55859375, 'SVA': -5.46484375}"
The friends of Jill aren't explaining most waiters hadn't urged Renee to play.,G,distractor_agreement_relational_noun,G,"{'G': 7.21875, 'PREP': -2.373046875, 'DET': -5.41015625, 'SVA': -3.091796875}"
Those dancers think about themselves selling this pasta.,G,principle_A_case_2,G,"{'G': 7.203125, 'PREP': -2.4609375, 'DET': -5.125, 'SVA': -3.146484375}"
Beverly had healed that unlucky pedestrians.,DET,determiner_noun_agreement_with_adj_2,DET,"{'G': -2.556640625, 'PREP': -2.671875, 'DET': 11.125, 'SVA': -1.8154296875}"
Sabrina discovered that nucleus.,G,determiner_noun_agreement_irregular_1,G,"{'G': 7.09375, 'PREP': -2.6796875, 'DET': -4.73046875, 'SVA': -2.953125}"
The association reference Paula.,SVA,regular_plural_subject_verb_agreement_2,SVA,"{'G': -2.41796875, 'PREP': -3.125, 'DET': -1.4541015625, 'SVA': 9.4453125}"
John isn't hiding this shawl.,G,determiner_noun_agreement_1,G,"{'G': 7.21484375, 'PREP': -2.4375, 'DET': -5.125, 'SVA': -3.2109375}"
All steps upset that unemployed men.,DET,determiner_noun_agreement_with_adj_irregular_2,DET,"{'G': -2.849609375, 'PREP': -2.32421875, 'DET': 11.0859375, 'SVA': -1.8251953125}"
That waiter isn't arriving at these rough restaurants.,G,determiner_noun_agreement_with_adjective_1,G,"{'G': 7.23046875, 'PREP': -2.384765625, 'DET': -5.30078125, 'SVA': -3.18359375}"
This window hadn't embarrassed that people.,DET,determiner_noun_agreement_irregular_2,DET,"{'G': -2.09375, 'PREP': -2.85546875, 'DET': 10.9453125, 'SVA': -2.115234375}"
Teresa wasn't thinking about a stimulus that Peter hid.,G,wh_questions_object_gap,G,"{'G': 7.24609375, 'PREP': -2.322265625, 'DET': -5.3671875, 'SVA': -3.255859375}"
Margaret hasn't concealed those lost ladies.,G,determiner_noun_agreement_with_adj_2,G,"{'G': 7.21484375, 'PREP': -2.44140625, 'DET': -5.09765625, 'SVA': -3.220703125}"
The people was firing James.,SVA,irregular_plural_subject_verb_agreement_2,SVA,"{'G': -2.126953125, 'PREP': -3.13671875, 'DET': -1.88671875, 'SVA': 9.359375}"
"Last summer I went to the Amazon on an expedition with 10 other people : a guide, a doctor, a scientist & all the rest of us as me were just curious.",PREP,Preposition_Replacing,PREP,"{'G': 2.21875, 'PREP': 5.19140625, 'DET': -6.69140625, 'SVA': -5.7421875}"
These waiters have discovered those axes.,G,determiner_noun_agreement_irregular_1,G,"{'G': 7.1796875, 'PREP': -2.51953125, 'DET': -5.0390625, 'SVA': -3.09375}"
Hoping on your agreement and looking forward to hearing from you.,PREP,Preposition_Replacing,PREP,"{'G': 0.445556640625, 'PREP': 5.63671875, 'DET': -4.8515625, 'SVA': -4.8984375}"
Most ladies hide those painting.,DET,determiner_noun_agreement_2,DET,"{'G': -2.623046875, 'PREP': -2.765625, 'DET': 11.1796875, 'SVA': -1.634765625}"
Cindy hadn't astounded these library.,DET,determiner_noun_agreement_2,DET,"{'G': -2.3671875, 'PREP': -2.935546875, 'DET': 11.15625, 'SVA': -1.6962890625}"
I hope I was able to answer your questions and you will perhaps soon give me a reply on my ones.,PREP,Preposition_Replacing,PREP,"{'G': 0.91015625, 'PREP': 5.71875, 'DET': -5.54296875, 'SVA': -5.2578125}"
Tina wasn't thinking about those hypothesis.,DET,determiner_noun_agreement_irregular_1,DET,"{'G': -2.43359375, 'PREP': -2.8359375, 'DET': 11.15625, 'SVA': -1.74609375}"
The newspaper articles about Jesus doesn't look like every drawing.,SVA,distractor_agreement_relational_noun,SVA,"{'G': -2.0703125, 'PREP': -3.02734375, 'DET': -2.12890625, 'SVA': 9.2890625}"
Some rivers are dropped by by the child.,G,animate_subject_passive,G,"{'G': 7.2265625, 'PREP': -2.236328125, 'DET': -5.67578125, 'SVA': -3.08984375}"
Benjamin has thought about that women.,DET,determiner_noun_agreement_irregular_2,DET,"{'G': -2.3671875, 'PREP': -2.802734375, 'DET': 11.078125, 'SVA': -1.8779296875}"
Sharon discovers every ladder that many waiters should like.,G,wh_questions_object_gap,G,"{'G': 7.234375, 'PREP': -2.3359375, 'DET': -5.4453125, 'SVA': -3.134765625}"
Bradley did imagine Rachel had helped herself.,G,principle_A_domain_2,G,"{'G': 7.21875, 'PREP': -2.42578125, 'DET': -5.2109375, 'SVA': -3.158203125}"
The teenagers exercise.,G,regular_plural_subject_verb_agreement_2,G,"{'G': 7.0546875, 'PREP': -2.71875, 'DET': -4.921875, 'SVA': -2.666015625}"
Eric's supervisor isn't apt to yearn to murmur.,G,tough_vs_raising_2,G,"{'G': 7.23828125, 'PREP': -2.365234375, 'DET': -5.3125, 'SVA': -3.19140625}"
"Secondly, I want to do painting, which I am really interested in as a student at art college.",G,Preposition_Replacing,G,"{'G': 4.6796875, 'PREP': 1.70703125, 'DET': -6.55078125, 'SVA': -4.3828125}"
Which patients had Heidi aggravated and Marla healed?,G,coordinate_structure_constraint_complex_left_branch,G,"{'G': 7.1953125, 'PREP': -2.443359375, 'DET': -5.12109375, 'SVA': -3.185546875}"
Jerry wouldn't heal that good waitresses.,DET,determiner_noun_agreement_with_adjective_1,DET,"{'G': -2.599609375, 'PREP': -2.669921875, 'DET': 11.1328125, 'SVA': -1.7509765625}"
The children that saw Regina thinks those waitresses mutter.,SVA,distractor_agreement_relative_clause,SVA,"{'G': -1.337890625, 'PREP': -3.171875, 'DET': -2.802734375, 'SVA': 8.9921875}"
Tina cures this unemployed teenagers.,DET,determiner_noun_agreement_with_adjective_1,DET,"{'G': -2.740234375, 'PREP': -2.4921875, 'DET': 11.1171875, 'SVA': -1.787109375}"
"Also, if possible I want to know if there is any possibility organising a trip around the most important cities near the camp?",PREP,Preposition_Missing,PREP,"{'G': 2.373046875, 'PREP': 4.8671875, 'DET': -6.546875, 'SVA': -5.62890625}"
"For example, a car, which is used by everyone every day, changed my daily life in the sense that I don't need my dad or my mum to go ice - skating or to go to work. I can do it by myself and for me it is important not only because of technology, but because I can show that I am responsible.",G,Preposition_Unnecessary,G,"{'G': 4.44921875, 'PREP': 1.994140625, 'DET': -6.56640625, 'SVA': -4.484375}"
The movies about Galileo hasn't won.,SVA,distractor_agreement_relational_noun,SVA,"{'G': -2.111328125, 'PREP': -3.12890625, 'DET': -1.9189453125, 'SVA': 9.359375}"
All actors that exit this bank are competing.,G,distractor_agreement_relative_clause,G,"{'G': 7.1796875, 'PREP': -2.45703125, 'DET': -5.390625, 'SVA': -2.90625}"
Leslie has discussed those delighted child.,DET,determiner_noun_agreement_with_adj_irregular_2,DET,"{'G': -2.658203125, 'PREP': -2.70703125, 'DET': 11.1875, 'SVA': -1.638671875}"
The legislatures embarrasses some universities.,SVA,regular_plural_subject_verb_agreement_2,SVA,"{'G': -0.83203125, 'PREP': -3.1328125, 'DET': -3.357421875, 'SVA': 8.6484375}"
Those steps embarrass that man.,G,determiner_noun_agreement_irregular_2,G,"{'G': 6.90625, 'PREP': -2.79296875, 'DET': -5.13671875, 'SVA': -2.14453125}"
This drawing embarrassed these nice drivers.,G,determiner_noun_agreement_with_adj_2,G,"{'G': 7.14453125, 'PREP': -2.55078125, 'DET': -5.20703125, 'SVA': -2.84375}"
All students' friends ascend.,G,drop_argument,G,"{'G': 7.09375, 'PREP': -2.609375, 'DET': -5.22265625, 'SVA': -2.6796875}"
"First of all, I would like to travel on July because I have a lot of work to do and my parents wish to see me this month, so if it is possible to arrange the dates that would be very nice.",PREP,Preposition_Replacing,PREP,"{'G': 0.0135650634765625, 'PREP': 5.50390625, 'DET': -3.935546875, 'SVA': -4.76171875}"
This wheelbarrow annoys this small library.,G,determiner_noun_agreement_with_adj_2,G,"{'G': 7.109375, 'PREP': -2.603515625, 'DET': -5.2109375, 'SVA': -2.6875}"
Monica hadn't appreciated those crises.,G,determiner_noun_agreement_irregular_1,G,"{'G': 7.203125, 'PREP': -2.46875, 'DET': -5.046875, 'SVA': -3.21484375}"
A story about the Balkans aren't embarrassing Ella.,SVA,distractor_agreement_relational_noun,SVA,"{'G': -2.212890625, 'PREP': -3.146484375, 'DET': -1.771484375, 'SVA': 9.3984375}"
Every cup is there dropping.,G,existential_there_quantifiers_2,G,"{'G': 7.234375, 'PREP': -2.337890625, 'DET': -5.40234375, 'SVA': -3.1796875}"
Helen was referenced by the alumni.,G,animate_subject_passive,G,"{'G': 7.1953125, 'PREP': -2.490234375, 'DET': -5.19921875, 'SVA': -3.01953125}"
"Concerning accommodation,",G,Preposition_Unnecessary,G,"{'G': 4.9453125, 'PREP': 1.46875, 'DET': -6.62890625, 'SVA': -4.296875}"
Since secondary school I have been very interested in taking pictures and I have broad experience in it.,PREP,Preposition_Replacing,PREP,"{'G': 1.7734375, 'PREP': 5.5078125, 'DET': -6.4765625, 'SVA': -5.65625}"
Diana kissed this delighted alumni.,DET,determiner_noun_agreement_with_adj_irregular_2,DET,"{'G': -2.775390625, 'PREP': -2.43359375, 'DET': 11.1171875, 'SVA': -1.8291015625}"
Beverly can't help that lost waitress.,G,determiner_noun_agreement_with_adj_2,G,"{'G': 7.2109375, 'PREP': -2.44921875, 'DET': -5.125, 'SVA': -3.177734375}"
The daughter of some waiters aren't sneezing.,SVA,distractor_agreement_relational_noun,SVA,"{'G': -2.20703125, 'PREP': -3.1171875, 'DET': -1.81640625, 'SVA': 9.3828125}"
Melinda hasn't discovered that oasis.,G,determiner_noun_agreement_irregular_1,G,"{'G': 7.2421875, 'PREP': -2.365234375, 'DET': -5.28125, 'SVA': -3.236328125}"
Some fungus hasn't stunned Richard.,G,irregular_plural_subject_verb_agreement_1,G,"{'G': 7.1796875, 'PREP': -2.5, 'DET': -5.15625, 'SVA': -3.04296875}"
Actresses discuss these popular person.,DET,determiner_noun_agreement_with_adj_irregular_2,DET,"{'G': -2.720703125, 'PREP': -2.66015625, 'DET': 11.171875, 'SVA': -1.6181640625}"
There are a lot of folk stories in the world and there are a lot of folk stories in Estonia. I would like to tell you one of them.,PREP,Preposition_Replacing,G,"{'G': 4.98828125, 'PREP': 1.4072265625, 'DET': -6.7109375, 'SVA': -4.21875}"
We haven't seen each other for so long time and I'll tell you more stories of this.,PREP,Preposition_Replacing,G,"{'G': 4.80859375, 'PREP': 1.568359375, 'DET': -6.58984375, 'SVA': -4.328125}"
The women haven't stood up.,G,irregular_plural_subject_verb_agreement_2,G,"{'G': 7.1953125, 'PREP': -2.458984375, 'DET': -5.08203125, 'SVA': -3.1875}"
Afterwards we will eat together in a restaurant and we will go in a disco.,PREP,Preposition_Replacing,PREP,"{'G': 1.35546875, 'PREP': 5.6875, 'DET': -6.08203125, 'SVA': -5.52734375}"
Those people find this louse.,G,determiner_noun_agreement_irregular_1,G,"{'G': 7.1015625, 'PREP': -2.66796875, 'DET': -4.75, 'SVA': -2.955078125}"
The teacher have some socks.,SVA,regular_plural_subject_verb_agreement_2,SVA,"{'G': -2.3203125, 'PREP': -3.09765625, 'DET': -1.6669921875, 'SVA': 9.421875}"
Denise loved these teacher.,DET,determiner_noun_agreement_2,DET,"{'G': -2.564453125, 'PREP': -2.8203125, 'DET': 11.2109375, 'SVA': -1.650390625}"
The cup tips over.,G,regular_plural_subject_verb_agreement_2,G,"{'G': 7.1796875, 'PREP': -2.390625, 'DET': -5.59375, 'SVA': -2.837890625}"
The daughter of most children wasn't spurring Theresa to fall asleep.,G,distractor_agreement_relational_noun,G,"{'G': 7.234375, 'PREP': -2.34765625, 'DET': -5.53125, 'SVA': -3.046875}"
Some guests might notice the species that aggravated that teenager.,G,wh_questions_subject_gap,G,"{'G': 7.21875, 'PREP': -2.3671875, 'DET': -5.40234375, 'SVA': -3.099609375}"
David discussed these movie theaters.,G,determiner_noun_agreement_2,G,"{'G': 7.12109375, 'PREP': -2.61328125, 'DET': -4.765625, 'SVA': -3.087890625}"
Sally went to every hill.,G,irregular_past_participle_verbs,G,"{'G': 7.21484375, 'PREP': -2.4296875, 'DET': -5.34765625, 'SVA': -3.013671875}"
There were some men surrendering.,G,existential_there_quantifiers_1,G,"{'G': 7.2109375, 'PREP': -2.412109375, 'DET': -5.2421875, 'SVA': -3.14453125}"
This will be in the Casino Hotel and we don't need to worry about the best way to get there because in all the main routes in Devonport have signs that show the correct way to this popular hotel.,PREP,Preposition_Unnecessary,PREP,"{'G': 2.091796875, 'PREP': 5.265625, 'DET': -6.66796875, 'SVA': -5.6875}"
"It is a very nice hotel in the centre of the city, and that is very near of the college where the conference is being held - five minutes' walk.",PREP,Preposition_Replacing,PREP,"{'G': 1.23046875, 'PREP': 5.69921875, 'DET': -5.92578125, 'SVA': -5.453125}"
That association hates that books.,DET,determiner_noun_agreement_1,DET,"{'G': -2.546875, 'PREP': -2.59765625, 'DET': 11.1015625, 'SVA': -1.927734375}"
The bank would appreciate those hypotheses.,G,determiner_noun_agreement_irregular_1,G,"{'G': 7.1640625, 'PREP': -2.5234375, 'DET': -5.05078125, 'SVA': -3.08203125}"
Every person haven't slumped over.,SVA,irregular_plural_subject_verb_agreement_1,SVA,"{'G': -2.3203125, 'PREP': -3.154296875, 'DET': -1.6103515625, 'SVA': 9.4296875}"
Andrea does mess up those hospital.,DET,determiner_noun_agreement_1,DET,"{'G': -2.583984375, 'PREP': -2.7421875, 'DET': 11.1796875, 'SVA': -1.693359375}"
Richard could have these photographs.,G,determiner_noun_agreement_2,G,"{'G': 7.22265625, 'PREP': -2.392578125, 'DET': -5.17578125, 'SVA': -3.244140625}"
Most governments were impressing Karla.,G,regular_plural_subject_verb_agreement_1,G,"{'G': 7.109375, 'PREP': -2.59375, 'DET': -5.2578125, 'SVA': -2.685546875}"
Carol was concealing that mouse.,G,determiner_noun_agreement_irregular_1,G,"{'G': 7.203125, 'PREP': -2.478515625, 'DET': -5.22265625, 'SVA': -3.03515625}"
Wayne is talking to these hidden woman.,DET,determiner_noun_agreement_with_adj_irregular_2,DET,"{'G': -2.65625, 'PREP': -2.740234375, 'DET': 11.1796875, 'SVA': -1.5771484375}"
A lot of actresses are skated around these purple oasis.,DET,determiner_noun_agreement_with_adj_irregular_1,DET,"{'G': -2.45703125, 'PREP': -2.861328125, 'DET': 11.15625, 'SVA': -1.693359375}"
Joseph hadn't worked with this content pedestrian.,G,determiner_noun_agreement_with_adj_2,G,"{'G': 7.21484375, 'PREP': -2.4140625, 'DET': -5.07421875, 'SVA': -3.279296875}"
Tiffany cared for these woman.,DET,determiner_noun_agreement_irregular_2,DET,"{'G': -2.572265625, 'PREP': -2.84375, 'DET': 11.203125, 'SVA': -1.5771484375}"
The fathers of Barbara do believe Teresa to get fired.,G,distractor_agreement_relational_noun,G,"{'G': 7.2109375, 'PREP': -2.40625, 'DET': -5.46484375, 'SVA': -2.96875}"
"First, lessons are the most important part of what school wants to provide us with.",G,Preposition_Missing,G,"{'G': 4.62109375, 'PREP': 1.70703125, 'DET': -6.515625, 'SVA': -4.3515625}"
But I have booked a flight to home at the beginning of August.,PREP,Preposition_Unnecessary,PREP,"{'G': 3.373046875, 'PREP': 3.37890625, 'DET': -6.58203125, 'SVA': -4.859375}"
The Impressionists walk through this cafes.,DET,determiner_noun_agreement_1,DET,"{'G': -2.435546875, 'PREP': -2.64453125, 'DET': 11.0625, 'SVA': -2.013671875}"
Stacy had respected one doctor and Grace had respected many unsure doctor.,G,ellipsis_n_bar_2,G,"{'G': 7.26171875, 'PREP': -2.265625, 'DET': -5.59765625, 'SVA': -3.18359375}"
I received your letter and I am writing to give you the information you asked for.,G,Preposition_Missing,PREP,"{'G': 1.66015625, 'PREP': 5.5390625, 'DET': -6.39453125, 'SVA': -5.57421875}"
This pedestrian cares for those woman.,DET,determiner_noun_agreement_irregular_2,DET,"{'G': -2.646484375, 'PREP': -2.77734375, 'DET': 11.21875, 'SVA': -1.576171875}"
David investigated this guys.,DET,determiner_noun_agreement_2,DET,"{'G': -2.61328125, 'PREP': -2.6171875, 'DET': 11.140625, 'SVA': -1.83984375}"
Some cashier returns to some dancer.,G,regular_plural_subject_verb_agreement_1,G,"{'G': 7.203125, 'PREP': -2.4453125, 'DET': -5.37109375, 'SVA': -2.974609375}"
Paula should visit those museums.,G,determiner_noun_agreement_1,G,"{'G': 7.203125, 'PREP': -2.47265625, 'DET': -5.1640625, 'SVA': -3.087890625}"
